Data Set 1:Time(s),Data Set 1:EKG(mV),Data Set 1:Heart Rate(bpm),Data Set 2:Time(s),Data Set 2:EKG(mV),Data Set 2:Heart Rate(bpm)
,,,35.289999999999999,-0.03305574506521225,
,,,35.292499999999997,-0.03122866153717041,
,,,35.295000000000002,-0.029353499412536621,
,,,35.297499999999999,-0.027502378448843956,
,,,35.299999999999997,-0.02399246022105217,
,,,35.302500000000002,-0.022429823875427246,
,,,35.305,-0.021035473793745041,
,,,35.307499999999997,-0.01983344554901123,
,,,35.310000000000002,-0.017597675323486328,
,,,35.3125,-0.016419690102338791,
,,,35.314999999999998,-0.015001296997070312,
,,,35.317500000000003,-0.011130770668387413,
,,,35.32,-0.0085584325715899467,
,,,35.322499999999998,-0.0056014461442828178,
,,,35.325000000000003,-0.0023559730034321547,
,,,35.327500000000001,0.0010818243026733398,
,,,35.329999999999998,0.0077891349792480469,
,,,35.332500000000003,0.010818243026733398,
,,,35.335000000000001,0.013486742973327637,
,,,35.337499999999999,0.015818675979971886,
,,,35.340000000000003,0.019761323928833008,
,,,35.342500000000001,0.021684568375349045,
,,,35.344999999999999,0.023776095360517502,
,,,35.347499999999997,0.029185216873884201,
,,,35.350000000000001,0.032695136964321136,
,,,35.352499999999999,0.03675798699259758,
,,,35.354999999999997,0.041349731385707855,
,,,35.357500000000002,0.051663123071193695,
,,,35.359999999999999,0.057192444801330566,
,,,35.362499999999997,0.062817931175231934,
,,,35.365000000000002,0.068539582192897797,
,,,35.3675,0.080175206065177917,
,,,35.369999999999997,0.086209379136562347,
,,,35.372500000000002,0.092435881495475769,
,,,35.375,0.098878741264343262,
,,,35.377499999999998,0.11234144866466522,
,,,35.380000000000003,0.11919300258159637,
,,,35.3825,0.1259724348783493,
,,,35.384999999999998,0.13255953788757324,
,,,35.387500000000003,0.14465193450450897,
,,,35.390000000000001,0.15003702044487,
,,,35.392499999999998,0.15498936176300049,
,,,35.395000000000003,0.15955707430839539,
,,,35.397500000000001,0.16785106062889099,
,,,35.399999999999999,0.17174562811851501,
,,,35.402500000000003,0.17554402351379395,
,,,35.405000000000001,0.1791260689496994,
,,,35.407499999999999,0.18246769905090332,
,,,35.409999999999997,0.18754026293754578,
,,,35.412500000000001,0.18883845210075378,
,,,35.414999999999999,0.18900673091411591,
,,,35.417499999999997,0.18535256385803223,
,,,35.420000000000002,0.1813618391752243,
,,,35.422499999999999,0.1759527176618576,
,,,35.424999999999997,0.16922137141227722,
,,,35.427500000000002,0.15244106948375702,
,,,35.43,0.14277677237987518,
,,,35.432499999999997,0.13251146674156189,
,,,35.435000000000002,0.12178938090801239,
,,,35.4375,0.09938359260559082,
,,,35.439999999999998,0.087868176400661469,
,,,35.442500000000003,0.076232552528381348,
,,,35.445,0.064476728439331055,
,,,35.447499999999998,0.040989123284816742,
,,,35.450000000000003,0.029401581734418869,
,,,35.452500000000001,0.018030405044555664,
,,,35.454999999999998,0.0069717569276690483,
,,,35.457500000000003,-0.0036782026290893555,
,,,35.460000000000001,-0.023295283317565918,
,,,35.462499999999999,-0.03214220330119133,
,,,35.465000000000003,-0.040219824761152267,
,,,35.467500000000001,-0.05397101491689682,
,,,35.469999999999999,-0.059620540589094162,
,,,35.472499999999997,-0.064524814486503601,
,,,35.475000000000001,-0.068683825433254242,
,,,35.477499999999999,-0.072193741798400879,
,,,35.479999999999997,-0.077747106552124023,
,,,35.482500000000002,-0.079982876777648926,
,,,35.484999999999999,-0.082026325166225433,
,,,35.487499999999997,-0.085704527795314789,
,,,35.490000000000002,-0.087387368083000183,
,,,35.4925,-0.088925957679748535,
,,,35.494999999999997,-0.090296268463134766,
,,,35.497500000000002,-0.091402135789394379,
,,,35.5,-0.092580124735832214,
,,,35.502499999999998,-0.092604160308837891,
,,,35.505000000000003,-0.092291638255119324,
,,,35.5075,-0.091690622270107269,
,,,35.509999999999998,-0.090176068246364594,
,,,35.512500000000003,-0.089502930641174316,
,,,35.515000000000001,-0.088998079299926758,
,,,35.517499999999998,-0.08878171443939209,
,,,35.520000000000003,-0.089118286967277527,
,,,35.522500000000001,-0.089551016688346863,
,,,35.524999999999999,-0.090055868029594421,
,,,35.527500000000003,-0.090488597750663757,
,,,35.530000000000001,-0.090704962611198425,
,,,35.532499999999999,-0.090416476130485535,
,,,35.534999999999997,-0.089887581765651703,
,,,35.537500000000001,-0.088493227958679199,
,,,35.539999999999999,-0.087868176400661469,
,,,35.542499999999997,-0.087483525276184082,
,,,35.545000000000002,-0.087411403656005859,
,,,35.547499999999999,-0.088324949145317078,
,,,35.549999999999997,-0.089262530207633972,
,,,35.552500000000002,-0.090320311486721039,
,,,35.555,-0.091378092765808105,
,,,35.557499999999997,-0.092219516634941101,
,,,35.560000000000002,-0.092820525169372559,
,,,35.5625,-0.092411838471889496,
,,,35.564999999999998,-0.091474257409572601,
,,,35.567500000000003,-0.09015202522277832,
,,,35.57,-0.086858473718166351,
,,,35.572499999999998,-0.08524775505065918,
,,,35.575000000000003,-0.083925530314445496,
,,,35.577500000000001,-0.082987949252128601,
,,,35.579999999999998,-0.082603298127651215,
,,,35.582500000000003,-0.083132192492485046,
,,,35.585000000000001,-0.083973608911037445,
,,,35.587499999999999,-0.085031390190124512,
,,,35.590000000000003,-0.086906552314758301,
,,,35.592500000000001,-0.087387368083000183,
,,,35.594999999999999,-0.087387368083000183,
,,,35.597499999999997,-0.086858473718166351,
,,,35.600000000000001,-0.084141895174980164,
,,,35.602499999999999,-0.082122489809989929,
,,,35.604999999999997,-0.079862676560878754,
,,,35.607500000000002,-0.077482663094997406,
,,,35.609999999999999,-0.073011122643947601,
,,,35.612499999999997,-0.071160003542900085,
,,,35.615000000000002,-0.069693528115749359,
,,,35.6175,-0.068611703813076019,
,,,35.619999999999997,-0.067505836486816406,
,,,35.622500000000002,-0.067361593246459961,
,,,35.625,-0.067361593246459961,
